COD_INE	ID_REL	COD_GEO	COD_PROV	PROVINCIA	NOMBRE_ACTUAL	POBLACION_MUNI	SUPERFICIE	PERIMETRO	COD_INE_CAPITAL	CAPITAL	POBLACION_CAPITAL	HOJA_MTN25_ETRS89	LONGITUD_ETRS89	LATITUD_ETRS89	ORIGENCOOR	ALTITUD	ORIGENALTITUD
33023000000	1330236	33230	33	Asturias	El Franco	3796	7803.4839	50712	33023030201	A Caridá	1390	0011-3	-6.82923216	43.55169778	Mapa	60	MDT5
33024000000	1330241	33240	33	Asturias	Gijón	271780	18171.4272	93767	33024090101	Gijón/Xixón	257441	0014-4	-5.65949323	43.53920222	Mapa	7	MDT5
33025000000	1330254	33250	33	Asturias	Gozón	10333	8172.6042	71115	33025140401	Lluanco/Luanco	5416	0014-1	-5.78813115	43.61654729	Mapa	8	MDT5
33026000000	1330267	33260	33	Asturias	Grado	9784	21671.127	94511	33026090301	Grau/Grado	6789	0028-3	-6.06990452	43.38929203	Mapa	66	MDT5
33027000000	1330273	33270	33	Asturias	Grandas de Salime	835	11163.36	66796	33027011001	Grandas de Salime	415	0049-4	-6.87638973	43.21773395	Mapa	563	MDT5
33028000000	1330289	33280	33	Asturias	Ibias	1251	33329	119278	33028030901	San Antolín	221	0074-4	-6.87293932	43.03763941	Mapa	308	MDT5
33029000000	1330292	33290	33	Asturias	Eilao	346	10246.13	51909	33029030701	Eilao	48	0049-2	-6.865397808	43.33294062	Mapa	385	MDT5
33030000000	1330306	33300	33	Asturias	Illas	1014	2550.6965	23082	33030010501	La Caizuela	92	0028-2	-5.96797365	43.49654411	Mapa	156	MDT5
33031000000	1330313	33310	33	Asturias	Langreo	39420	8353.83	51916	33031000101	Llangréu/Langreo	35166	0053-2	-5.68337382	43.29473461	Mapa	211	MDT5
33032000000	1330328	33320	33	Asturias	Laviana	12977	13105.64	54827	33032051401	La Pola Llaviana/Pola de Laviana	8515	0053-4	-5.56291541	43.24549029	Mapa	293	MDT5
33033000000	1330334	33330	33	Asturias	Lena	10890	31592.56	92966	33033161601	La Pola	7528	0078-1	-5.82960591	43.15927913	Mapa	306	MDT5
33034000000	1330349	33340	33	Asturias	Valdés	11504	35351.698	134419	33034090601	L.luarca	3670	0011-4	-6.53512178	43.54452761	Mapa	1	MDT5
33035000000	1330352	33350	33	Asturias	Llanera	13702	10669.0356	58039	33035080201	Posada	3101	0029-1	-5.85167484	43.44134929	Mapa	179	MDT5
33036000000	1330365	33360	33	Asturias	Llanes	13568	26293.42	137099	33036110401	Llanes	4348	0032-1	-4.75450323	43.42236986	Mapa	10	MDT5
33037000000	1330371	33370	33	Asturias	Mieres	37959	14603.75	60368	33037050101	Mieres del Camín	22519	0295-1	-5.7779978	43.25363001	IBERPIX	207	Mapa
33038000000	1330387	33380	33	Asturias	Morcín	2594	5005.4204	36003	33038070801	Santolaya	734	0052-2	-5.89292823	43.2824189	Mapa	354	MDT5
33039000000	1330390	33390	33	Asturias	Muros de Nalón	1871	809.4177	18113	33039010201	Muros	471	0013-3	-6.10468816	43.54215544	Mapa	127	MDT5
33040000000	1330404	33400	33	Asturias	Nava	5321	9580.96	50368	33040031001	Nava	2150	0030-3	-5.50560512	43.35834129	Mapa	243	MDT5
33041000000	1330411	33410	33	Asturias	Navia	8380	6311.4964	50782	33041030101	Navia	3838	0011-3	-6.72264777	43.53906309	Mapa	14	MDT5
33042000000	1330426	33420	33	Asturias	Noreña	5179	565.8149	18372	33042020101	Noreña	5091	0029-3	-5.70756578	43.39417226	Mapa	206	MDT5
33043000000	1330432	33430	33	Asturias	Onís	743	7487.55	45219	33043020201	Benia	232	0031-4	-4.967466188	43.33578439	Mapa	205	MDT5
33044000000	1330447	33001	33	Asturias	Oviedo	219686	18665.1726	104933	33044190101	Oviedo/Uviéu	185902	0029-3	-5.84372206	43.36232165	Mapa	231	MDT5
33045000000	1330450	33440	33	Asturias	Parres	5336	12624.38	75897	33045010101	Arriondas/Les Arriondes	2349	0030-4	-5.19086415	43.38601098	Mapa	85	MDT5
33046000000	1330463	33450	33	Asturias	El Valle Altu de Peñamellera	514	9219.0867	41879	33046010101	Alles	155	0056-1	-4.7034502	43.33256691	Mapa	264	MDT5
33047000000	1330479	33460	33	Asturias	Peñamellera Baja	1226	8386.77	53239	33047060401	Panes	449	0056-2	-4.58399124	43.32342411	Mapa	26	MDT5
33048000000	1330485	33470	33	Asturias	Pesoz	147	3897.76	32744	33048011001	Pezós/Pesoz	39	0049-2	-6.87538545	43.25692979	Mapa	328	MDT5
33049000000	1330498	33480	33	Asturias	Piloña	6973	28377.25	86282	33049150401	L'Infiestu	1779	0030-3	-5.36471715	43.34785392	Mapa	158	MDT5
33050000000	1330501	33490	33	Asturias	Ponga	586	20635.82	77621	33050020101	San Xuan/San Juan de Beleño	112	0055-3	-5.1648398	43.19144454	Mapa	628	MDT5
33051000000	1330518	33500	33	Asturias	Pravia	8113	10295.7047	54326	33051080601	Pravia	4895	0028-1	-6.11182497	43.48912351	Mapa	38	MDT5
33052000000	1330523	33510	33	Asturias	Proaza	744	7680.273	45617	33052050101	Proaza	304	0052-2	-6.01490537	43.25306969	Mapa	200	MDT5
33053000000	1330539	33520	33	Asturias	Quirós	1158	20625.42	82898	33053030201	Bárzana	240	0077-2	-5.9727574	43.15791495	Mapa	469	MDT5
33054000000	1330544	33530	33	Asturias	Les Regueres	1826	6584.7924	43529	33054020501	Santuyanu	132	0028-4	-5.96790968	43.41444834	Mapa	163	MDT5
33055000000	1330557	33540	33	Asturias	Ribadedeva	1756	3544	36950	33055010301	Colombres	869	0032-4	-4.53974028	43.37474115	Mapa	111	MDT5
33056000000	1330560	33550	33	Asturias	Ribadesella	5746	8437.43	55715	33056070101	Ribadesella/Ribeseya	2769	0031-1	-5.05751881	43.46198935	Mapa	5	MDT5
33057000000	1330576	33560	33	Asturias	Ribera de Arriba	1854	2198.4008	33641	33057040501	Soto Ribera	369	0052-2	-5.87580874	43.30958383	Mapa	148	MDT5
33058000000	1330582	33570	33	Asturias	Riosa	1858	4648.5525	30943	33058014701	La Vega	345	0052-4	-5.88171802	43.23032557	Mapa	327	MDT5
33059000000	1330595	33580	33	Asturias	Salas	4959	22711.4383	84934	33059230201	Salas	1407	0027-4	-6.26094697	43.40880659	Mapa	240	MDT5
33060000000	1330609	33600	33	Asturias	San Martín del Rey Aurelio	16074	5504.87	38491	33060044101	San Martín del Rey Aurelio	3127	0053-2	-5.60306902	43.27495447	Mapa	255	MDT5
33061000000	1330616	33590	33	Asturias	San Martín de Oscos	377	6771.54	49208	33061030901	Samartín	180	0049-2	-6.96178799	43.26457135	Mapa	699	MDT5
33062000000	1330621	33620	33	Asturias	Santa Eulalia de Oscos	450	4711.93	38088	33062012201	Santalla	150	0049-1	-7.02039961	43.25891049	Mapa	547	MDT5
33063000000	1330637	33610	33	Asturias	San Tiso D'Abres	410	3109.56	30322	33063011201	O Chao	115	0025-3	-7.14287065	43.40890584	Mapa	42	MDT5
33064000000	1330642	33630	33	Asturias	Santo Adriano	288	2259.9958	24191	33064040101	Villanueva	138	0052-2	-6.00126868	43.27080128	Mapa	171	MDT5
33065000000	1330655	33640	33	Asturias	Sariego	1252	2571.7701	25144	33065031001	Vega	183	0029-4	-5.55834134	43.40984728	Mapa	287	MDT5
33066000000	1330668	33650	33	Asturias	Siero	51667	21123.2775	92123	33066220601	La Pola Siero	12788	0029-4	-5.66321486	43.39474647	Mapa	222	MDT5
33067000000	1330674	33660	33	Asturias	Sobrescobio	811	6942.4764	41987	33067020301	Rusecu/Rioseco	321	0054-3	-5.45408413	43.22135994	Mapa	385	MDT5
33068000000	1330680	33670	33	Asturias	Somiedo	1153	29011.75	93444	33068090301	Pola de Somiedo	202	0076-2	-6.25460308	43.09303839	Mapa	697	MDT5
33069000000	1330693	33680	33	Asturias	Sotu'l Barcu	3866	3534.4447	29201	33069041101	Sotu	1055	0013-3	-6.07160843	43.53284864	Mapa	50	MDT5
33070000000	1330707	33690	33	Asturias	Tapia	3786	6598.5107	69341	33070041401	Tapia	2146	0010-4	-6.943351133	43.56931696	Mapa	19	MDT5
33071000000	1330714	33700	33	Asturias	Taramundi	623	8216.1666	43494	33071032001	Taramundi	201	0025-3	-7.10929886	43.36130859	Mapa	277	MDT5
33072000000	1330729	33710	33	Asturias	Teverga	1572	17631.47	67455	33072060701	La Plaza	56	0077-1	-6.10291272	43.1589266	Mapa	469	MDT5
33073000000	1330735	33720	33	Asturias	Tinéu	9389	54082.6285	133106	33073401401	Tinéu	3372	0027-3	-6.4149822	43.33525572	Mapa	674	MDT5
33074000000	1330740	33730	33	Asturias	Vegadeo	3926	8324.87	62837	33074060501	A Veiga/Vegadeo	2740	0025-1	-7.05066334	43.46464665	Mapa	3	MDT5
33075000000	1330753	33740	33	Asturias	Villanueva de Oscos	292	7298.64	45046	33075041401	Vilanova	62	0049-2	-6.98564909	43.31181691	Mapa	644	MDT5
33076000000	1330766	33750	33	Asturias	Villaviciosa	14439	27622.7085	88037	33076410101	Villaviciosa	6446	0030-1	-5.43480263	43.48140933	Mapa	5	MDT5
33077000000	1330772	33760	33	Asturias	Villayón	1206	13245.749	65032	33077051401	Villayón	149	0026-1	-6.70684168	43.44627494	Mapa	354	MDT5
33078000000	1330788	33770	33	Asturias	Yernes y Tameza	132	3163.1444	26294	33078010201	Villabre	42	0052-3	-6.12852371	43.25115414	Mapa	630	MDT5
34001000000	1340014	34004	34	Palencia	Abarca de Campos	44	1139.4699	15899	34001000101	Abarca de Campos	44	0273-3	-4.84050594	42.06341982	Mapa	758	MDT5
34003000000	1340035	34008	34	Palencia	Abia de las Torres	165	2715.9053	30973	34003000101	Abia de las Torres	165	0198-1	-4.42286282	42.41894333	Mapa	842	MDT5
34004000000	1340040	34012	34	Palencia	Aguilar de Campoo	6744	23531.73	138869	34004000101	Aguilar de Campoo	6035	0133-2	-4.25993817	42.79264578	Mapa	897	MDT5
34005000000	1340053	34016	34	Palencia	Alar del Rey	934	5791.4285	48424	34005000101	Alar del Rey	694	0165-2	-4.31130963	42.66001057	Mapa	851	MDT5
34006000000	1340066	34020	34	Palencia	Alba de Cerrato	87	3520.7786	30083	34006000101	Alba de Cerrato	87	0344-1	-4.3659333	41.81249794	Mapa	782	MDT5
34009000000	1340091	34024	34	Palencia	Amayuelas de Arriba	35	1017.3339	13474	34009000101	Amayuelas de Arriba	35	0236-3	-4.48934981	42.21161381	Mapa	793	MDT5
34010000000	1340105	34028	34	Palencia	Ampudia	605	13316.6507	51335	34010000101	Ampudia	540	0311-3	-4.78100575	41.91628637	Mapa	790	MDT5
34011000000	1340112	34032	34	Palencia	Amusco	423	7885.5509	52573	34011000101	Amusco	330	0236-3	-4.47026072	42.17311585	Mapa	772	MDT5
34012000000	1340127	34036	34	Palencia	Antigüedad	363	6283.3592	45653	34012000101	Antigüedad	359	0313-1	-4.11829968	41.94594369	Mapa	827	MDT5
34015000000	1340151	34040	34	Palencia	Arconada	41	1943.4819	18002	34015000101	Arconada	41	0236-1	-4.49738609	42.33115269	Mapa	821	MDT5
34017000000	1340170	34044	34	Palencia	Astudillo	995	12295.3075	64526	34017000101	Astudillo	967	0236-4	-4.29215054	42.19278567	Mapa	783	MDT5
34018000000	1340186	34048	34	Palencia	Autilla del Pino	222	3458.359	26772	34018000101	Autilla del Pino	209	0311-2	-4.63399406	41.99118185	Mapa	869	MDT5
34019000000	1340199	34052	34	Palencia	Autillo de Campos	128	3052.8671	23030	34019000101	Autillo de Campos	128	0273-1	-4.83132163	42.08825264	Mapa	760	MDT5
34020000000	1340203	34056	34	Palencia	Ayuela	52	1975.145	43364	34020000101	Ayuela	49	0164-2	-4.65823132	42.62923044	Mapa	964	MDT5
34022000000	1340225	34060	34	Palencia	Baltanás	1191	15884.7219	78057	34022000101	Baltanás	1127	0312-2	-4.2461251	41.93933207	Mapa	792	MDT5
34023000000	1340231	34064	34	Palencia	Venta de Baños	6360	1425.0466	26085	34023000301	Venta de Baños	5965	0312-1	-4.49734607	41.92283973	Mapa	720	MDT5
34024000000	1340246	34068	34	Palencia	Baquerín de Campos	30	2211.0342	21436	34024000101	Baquerín de Campos	30	0273-3	-4.78375579	42.01533139	Mapa	748	MDT5
34025000000	1340259	34072	34	Palencia	Bárcena de Campos	59	1453.7745	18581	34025000101	Bárcena de Campos	59	0198-1	-4.49965963	42.4833907	Mapa	846	MDT5
34027000000	1340278	34080	34	Palencia	Barruelo de Santullán	1186	5329.5938	41437	34027000101	Barruelo de Santullán	908	0107-4	-4.28836823	42.90821156	Mapa	1041	MDT5
34028000000	1340284	34084	34	Palencia	Báscones de Ojeda	143	1856.4081	20887	34028000101	Báscones de Ojeda	143	0132-4	-4.52713134	42.67013563	Mapa	963	MDT5
34029000000	1340297	34088	34	Palencia	Becerril de Campos	727	7895.9368	51671	34029000101	Becerril de Campos	724	0273-2	-4.63961898	42.10849846	Mapa	768	MDT5
34031000000	1340318	34092	34	Palencia	Belmonte de Campos	30	1614.151	18356	34031000101	Belmonte de Campos	30	0310-2	-4.99016251	41.94157994	Mapa	740	MDT5
34032000000	1340323	34096	34	Palencia	Berzosilla	40	1960.6779	22888	34032000201	Berzosilla	18	0134-1	-4.03684808	42.78167055	Mapa	812	MDT5
34033000000	1340339	34100	34	Palencia	Boada de Campos	17	1452.5303	17659	34033000101	Boada de Campos	17	0310-2	-4.87698436	41.98838343	Mapa	746	MDT5
34034000000	1340344	34108	34	Palencia	Boadilla del Camino	121	2865.9282	20446	34034000101	Boadilla del Camino	121	0236-2	-4.34703103	42.25853825	Mapa	783	MDT5
34035000000	1340357	34104	34	Palencia	Boadilla de Rioseco	107	5126.672	31792	34035000101	Boadilla de Rioseco	107	0234-4	-4.96852465	42.17827323	Mapa	777	MDT5
34036000000	1340360	34112	34	Palencia	Brañosera	271	6239.02	47086	34036000101	Brañosera	119	0107-2	-4.30785247	42.93518639	Mapa	1211	MDT5
34037000000	1340376	34116	34	Palencia	Buenavista de Valdavia	245	8163.5709	53134	34037000301	Buenavista de Valdavia	129	0164-2	-4.61431347	42.64046578	Mapa	942	MDT5
34038000000	1340382	34120	34	Palencia	Bustillo de la Vega	293	1898.6296	19408	34038000101	Bustillo de la Vega	154	0197-1	-4.73863319	42.45661981	Mapa	881	MDT5
34039000000	1340395	34124	34	Palencia	Bustillo del Páramo de Carrión	60	3120.3214	29396	34039000101	Bustillo del Páramo	60	0197-3	-4.73908859	42.3555969	Mapa	852	MDT5
34041000000	1340416	34128	34	Palencia	Calahorra de Boedo	90	1799.3414	18796	34041000101	Calahorra de Boedo	90	0165-3	-4.38604413	42.57537065	Mapa	871	MDT5
34042000000	1340421	34132	34	Palencia	Calzada de los Molinos	330	2594.0749	22716	34042000101	Calzada de los Molinos	330	0235-2	-4.65000341	42.32740169	Mapa	824	MDT5
34045000000	1340455	34136	34	Palencia	Capillas	75	1826.9296	20140	34045000101	Capillas	75	0272-4	-4.89072168	42.01363652	Mapa	759	MDT5
34046000000	1340468	34140	34	Palencia	Cardeñosa de Volpejera	50	1369.6266	16460	34046000101	Cardeñosa de Volpejera	50	0235-3	-4.70367177	42.23192958	Mapa	827	MDT5
34047000000	1340474	34144	34	Palencia	Carrión de los Condes	2069	6333.4	57301	34047000101	Carrión de los Condes	1948	0197-4	-4.60446444	42.34072793	Mapa	838	MDT5
34048000000	1340480	34148	34	Palencia	Castil de Vela	64	2386.2607	24677	34048000101	Castil de Vela	64	0310-2	-4.96047226	41.98280834	Mapa	761	MDT5
34049000000	1340493	34152	34	Palencia	Castrejón de la Peña	345	10640.1816	50351	34049000201	Castrejón de la Peña	153	0132-2	-4.59928806	42.8079516	Mapa	1121	MDT5
34050000000	1340506	34156	34	Palencia	Castrillo de Don Juan	207	4893.9456	47090	34050000101	Castrillo de Don Juan	207	0345-1	-4.07038993	41.79100756	Mapa	829	MDT5
34051000000	1340513	34160	34	Palencia	Castrillo de Onielo	98	4026.6519	31561	34051000101	Castrillo de Onielo	98	0312-4	-4.30217629	41.85774954	Mapa	821	MDT5
34052000000	1340528	34164	34	Palencia	Castrillo de Villavega	174	3394.4293	25555	34052000101	Castrillo de Villavega	171	0198-1	-4.47998169	42.45429711	Mapa	851	MDT5
34053000000	1340534	34168	34	Palencia	Castromocho	225	5296.4853	33921	34053000101	Castromocho	225	0273-3	-4.82209593	42.02910288	Mapa	755	MDT5
34055000000	1340552	34176	34	Palencia	Cervatos de la Cueza	280	7146.0383	39294	34055000201	Cervatos de la Cueza	199	0235-1	-4.76895235	42.29168558	Mapa	849	MDT5
34056000000	1340565	34180	34	Palencia	Cervera de Pisuerga	2333	32630.29	160235	34056000401	Cervera de Pisuerga	1671	0107-3	-4.49920895	42.86579592	Mapa	1011	MDT5
34057000000	1340571	34184	34	Palencia	Cevico de la Torre	491	5085.1474	35653	34057000101	Cevico de la Torre	491	0312-3	-4.41029342	41.85242	Mapa	767	MDT5
34058000000	1340587	34188	34	Palencia	Cevico Navero	194	4405.4844	50425	34058000101	Cevico Navero	194	0313-3	-4.18393298	41.86121794	Mapa	823	MDT5
34059000000	1340590	34192	34	Palencia	Cisneros	435	6329.1343	31992	34059000101	Cisneros	430	0234-4	-4.85692768	42.2205443	Mapa	802	MDT5
34060000000	1340604	34196	34	Palencia	Cobos de Cerrato	143	4651.2774	37935	34060000101	Cobos de Cerrato	136	0275-4	-4.00226651	42.02700271	Mapa	826	MDT5
34061000000	1340611	34200	34	Palencia	Collazos de Boedo	102	2100.0483	35341	34061000101	Collazos de Boedo	68	0165-1	-4.48345778	42.61990906	Mapa	922	MDT5
34062000000	1340626	34204	34	Palencia	Congosto de Valdavia	153	6891.9296	51482	34062000101	Congosto de Valdavia	129	0132-4	-4.63485712	42.71460427	Mapa	969	MDT5
34063000000	1340632	34208	34	Palencia	Cordovilla la Real	109	3880.5305	37764	34063000101	Cordovilla la Real	79	0274-4	-4.25879177	42.08081213	Mapa	744	MDT5
34066000000	1340663	34216	34	Palencia	Cubillas de Cerrato	61	2109.6998	22133	34066000101	Cubillas de Cerrato	61	0344-1	-4.4672526	41.79929687	Mapa	751	MDT5
34067000000	1340679	34220	34	Palencia	Dehesa de Montejo	133	4378.161	45062	34067000201	Dehesa de Montejo	34	0133-1	-4.50934574	42.81904208	Mapa	1090	MDT5
34068000000	1340685	34224	34	Palencia	Dehesa de Romanos	50	2094.6031	18643	34068000101	Dehesa de Romanos	50	0165-1	-4.42914877	42.64234714	Mapa	951	MDT5
34069000000	1340698	34228	34	Palencia	Dueñas	2612	12434.8756	59199	34069000101	Dueñas	2488	0311-4	-4.54529752	41.87792835	Mapa	730	MDT5
34070000000	1340702	34232	34	Palencia	Espinosa de Cerrato	144	4527.7804	36050	34070000101	Espinosa de Cerrato	144	0313-2	-3.95158752	41.96825065	Mapa	868	MDT5
34071000000	1340719	34236	34	Palencia	Espinosa de Villagonzalo	172	3804.3545	25640	34071000101	Espinosa de Villagonzalo	172	0198-1	-4.37074266	42.48135643	Mapa	841	MDT5
34072000000	1340724	34240	34	Palencia	Frechilla	147	3432.9111	27135	34072000101	Frechilla	147	0273-1	-4.83872998	42.13705513	Mapa	768	MDT5
34073000000	1340730	34244	34	Palencia	Fresno del Río	189	4402.4131	30937	34073000101	Fresno del Río	184	0132-3	-4.81777216	42.68080706	Mapa	1014	MDT5
34074000000	1340745	34248	34	Palencia	Frómista	767	4659.0745	34461	34074000101	Frómista	767	0236-1	-4.40256752	42.26774321	Mapa	789	MDT5
34076000000	1340761	34252	34	Palencia	Fuentes de Nava	637	6050.893	35596	34076000101	Fuentes de Nava	637	0273-3	-4.78186236	42.08325865	Mapa	754	MDT5
34077000000	1340777	34256	34	Palencia	Fuentes de Valdepero	451	4292.9043	32107	34077000101	Fuentes de Valdepero	449	0274-3	-4.50023215	42.07140806	Mapa	786	MDT5
34079000000	1340796	34260	34	Palencia	Grijota	2319	2852.68	30686	34079000101	Grijota	1238	0273-4	-4.581782967	42.05379527	Investigación	749	MDT5
34080000000	1340800	34264	34	Palencia	Guardo	5995	6282.6066	59210	34080000101	Guardo	5832	0132-1	-4.84151005	42.78894127	Mapa	1123	MDT5
34081000000	1340817	34268	34	Palencia	Guaza de Campos	60	3233.754	26500	34081000101	Guaza de Campos	60	0272-2	-4.90823032	42.13573066	Mapa	792	MDT5
34082000000	1340822	34272	34	Palencia	Hérmedes de Cerrato	80	3232.6058	26998	34082000101	Hérmedes de Cerrato	80	0345-1	-4.17770356	41.81977013	Mapa	907	MDT5
34083000000	1340838	34276	34	Palencia	Herrera de Pisuerga	1966	9907.6479	82153	34083000101	Herrera de Pisuerga	1757	0165-2	-4.33024783	42.59478093	Mapa	846	MDT5
34084000000	1340843	34280	34	Palencia	Herrera de Valdecañas	161	2756.3115	26233	34084000101	Herrera de Valdecañas	161	0274-4	-4.19941021	42.04829527	Mapa	782	MDT5
34086000000	1340869	34288	34	Palencia	Hontoria de Cerrato	105	2953.1587	30018	34086000101	Hontoria de Cerrato	99	0312-3	-4.44306854	41.91120449	Mapa	756	MDT5
34087000000	1340875	34292	34	Palencia	Hornillos de Cerrato	141	3535.5769	29857	34087000101	Hornillos de Cerrato	141	0312-2	-4.27221272	41.98823088	Mapa	790	MDT5
34088000000	1340881	34296	34	Palencia	Husillos	320	1634.81	22822	34088000101	Husillos	318	0273-2	-4.52703996	42.09041806	Mapa	745	MDT5
34089000000	1340894	34300	34	Palencia	Itero de la Vega	152	2093.0702	18082	34089000101	Itero de la Vega	152	0236-2	-4.25876959	42.28654926	Mapa	772	MDT5
34091000000	1340915	34304	34	Palencia	Lagartos	132	4352.7485	35229	34091000101	Lagartos	21	0196-4	-4.90372508	42.40584359	Mapa	910	MDT5
34092000000	1340920	34308	34	Palencia	Lantadilla	283	2894.5886	25525	34092000101	Lantadilla	283	0198-4	-4.27492752	42.34075719	Mapa	791	MDT5
34093000000	1340936	34312	34	Palencia	La Vid de Ojeda	94	2007.8763	24863	34093000101	La Vid de Ojeda	94	0165-1	-4.38494988	42.6591355	Mapa	878	MDT5
34094000000	1340941	34316	34	Palencia	Ledigos	64	2830.1931	27064	34094000101	Ledigos	62	0196-4	-4.86428578	42.35389017	Mapa	883	MDT5
34096000000	1340967	34324	34	Palencia	Lomas	51	1707.3952	17683	34096000101	Lomas	51	0235-2	-4.54811283	42.27683156	Mapa	851	MDT5
34098000000	1340989	34332	34	Palencia	Magaz de Pisuerga	1005	2784.4543	25502	34098000101	Magaz de Pisuerga	998	0312-1	-4.42683644	41.98245082	Mapa	728	MDT5
34099000000	1340992	34336	34	Palencia	Manquillos	66	1259.5288	15860	34099000101	Manquillos	66	0235-4	-4.56768375	42.20380668	Mapa	775	MDT5
34100000000	1341006	34340	34	Palencia	Mantinos	141	2552.7089	25124	34100000101	Mantinos	140	0132-1	-4.84190825	42.75122104	Mapa	1067	MDT5
34101000000	1341013	34344	34	Palencia	Marcilla de Campos	46	2186.0889	18897	34101000101	Marcilla de Campos	46	0236-1	-4.39601646	42.31703122	Mapa	816	MDT5
34102000000	1341028	34348	34	Palencia	Mazariegos	220	2524.4592	24427	34102000101	Mazariegos	220	0273-3	-4.71615408	42.0286109	Mapa	739	MDT5
34103000000	1341034	34352	34	Palencia	Mazuecos de Valdeginate	98	1856.2063	20633	34103000101	Mazuecos de Valdeginate	98	0235-3	-4.84183315	42.16852637	Mapa	780	MDT5
34104000000	1341049	34356	34	Palencia	Melgar de Yuso	251	2657.8074	23443	34104000101	Melgar de Yuso	251	0236-2	-4.25293575	42.25411955	Mapa	771	MDT5
34106000000	1341065	34360	34	Palencia	Meneses de Campos	124	2821.4288	27162	34106000101	Meneses de Campos	124	0310-2	-4.91950924	41.94200004	Mapa	750	MDT5
34107000000	1341071	34364	34	Palencia	Micieces de Ojeda	73	2073.2579	23626	34107000201	Micieces de Ojeda	55	0133-3	-4.46058055	42.68865366	Mapa	953	MDT5
34108000000	1341087	34368	34	Palencia	Monzón de Campos	592	4590.9694	44601	34108000101	Monzón de Campos	548	0274-1	-4.49374327	42.11526314	Mapa	753	MDT5
34109000000	1341090	34372	34	Palencia	Moratinos	65	2926.5271	28730	34109000101	Moratinos	25	0196-4	-4.9272467	42.36042244	Mapa	855	MDT5
34110000000	1341104	34376	34	Palencia	Mudá	86	680.6028	12180	34110000101	Mudá	86	0107-3	-4.39412098	42.87596704	Mapa	998	MDT5
34112000000	1341126	34384	34	Palencia	Nogal de las Huertas	41	1380.1093	17846	34112000101	Nogal de las Huertas	28	0197-4	-4.64124318	42.39331412	Mapa	858	MDT5
34113000000	1341132	34388	34	Palencia	Olea de Boedo	40	814.0797	17417	34113000101	Olea de Boedo	40	0165-1	-4.44894501	42.60864313	Mapa	943	MDT5
34114000000	1341147	34392	34	Palencia	Olmos de Ojeda	197	10359.6877	80152	34114000401	Olmos de Ojeda	41	0133-3	-4.42498388	42.72225097	Mapa	931	MDT5
